route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
7-VIC,4270,10998161:9431269:9442964,UVic via Fairfield,18816,9442964,1
7-VIC,4286,11048838:9431270:9442193,Downtown - to 21 Interurban,19211,9442193,0
95-VIC,4045,10952161:9431273:9443117,Blink - to Langford,18836,9443117,1
11-VIC,3617,10897139:9431278:9443420,UVic via Uplands,26939,9443420,0
11-VIC,3607,10897139:9431278:9443492,UVic via Uplands,26939,9443492,0
59-VIC,4285,10951053:9431279:9442786,Langford Exch via Triangle Mtn,19545,9442786,0
6-VIC,3607,11013612:9431281:9443393,Downtown,18962,9443393,1
6-VIC,3617,11013612:9431281:9443729,Downtown,18962,9443729,1
26-VIC,3617,10895410:9431285:9442422,UVic via Tillicum/McKenzie,31720,9442422,0
26-VIC,3607,10895410:9431285:9443826,UVic via Tillicum/McKenzie,31720,9443826,0
70-VIC,4270,10996291:9431286:9443799,Downtown via Hwy 17,36539,9443799,1
6-VIC,4285,10950298:9431287:9443107,Royal Oak Exch via Royal Oak Ctr,18715,9443107,0
4-VIC,3607,10895373:9431291:9442316,UVic via Hillside,18645,9442316,0
4-VIC,3617,10895373:9431291:9443336,UVic via Hillside,18645,9443336,0
2-VIC,3602,10869717:9431295:9443596,James Bay - Fisherman's Wharf,36544,9443596,1
2-VIC,3603,10869717:9431295:9443727,James Bay - Fisherman's Wharf,36544,9443727,1
21-VIC,3607,10897167:9431296:9443243,Downtown - to 7 UVic,23429,9443243,1
21-VIC,3617,10897167:9431296:9443381,Downtown - to 7 UVic,23429,9443381,1
31-VIC,4270,10997332:9431298:9442643,Royal Oak Exch via Glanford,18743,9442643,0
3-VIC,4270,10998492:9431300:9442867,James Bay,21723,9442867,0
4-VIC,4285,10950542:9431301:9442370,Downtown via Hillside,26927,9442370,1
27-VIC,4286,11049189:9431302:9443297,Downtown,36309,9443297,1
14-VIC,4285,10950693:9431304:9442845,UVic via Richmond,26515,9442845,0
7-VIC,4286,11049007:9431307:9443542,Downtown - to 21 Interurban,19211,9443542,0
95-VIC,4286,11050588:9431309:9442919,Blink - to Downtown,18717,9442919,0
14-VIC,4285,10950632:9431311:9442462,Vic General via Craigflower,26307,9442462,1
28-VIC,4045,10952447:9431312:9442784,Downtown,36290,9442784,1
26-VIC,4270,10997754:9431313:9442444,Dockyard via McKenzie/Tillicum,31926,9442444,1
49-VIC,3607,10898551:9431314:9442035,Langford Exch via Florence Lake,36543,9442035,1
49-VIC,3617,10898551:9431314:9442903,Langford Exch via Florence Lake,36543,9442903,1
15-VIC,4285,10950605:9431318:9443442,UVic - Fort/Foul Bay Express,19054,9443442,0
59-VIC,4285,10951084:9431319:9442695,Langford Exch via Triangle Mtn,19545,9442695,0
58-VIC,3617,10898452:9431321:9443703,Langford Exch via Westhills,18751,9443703,0
58-VIC,3607,10898452:9431321:9443839,Langford Exch via Westhills,18751,9443839,0
6B-VIC,3607,11013659:9431323:9442047,Royal Oak Exch via Chatterton,21740,9442047,0
6B-VIC,3617,11013659:9431323:9442510,Royal Oak Exch via Chatterton,21740,9442510,0
70-VIC,4270,10996309:9431325:9442917,Downtown via Hwy 17,36539,9442917,1
26-VIC,4285,10950825:9431328:9443332,Dockyard via McKenzie/Tillicum,31926,9443332,1
82-VIC,3617,10898675:9431330:9442263,Saanichton Exch via Stautw,18718,9442263,1
82-VIC,3607,10898675:9431330:9443250,Saanichton Exch via Stautw,18718,9443250,1
21-VIC,3607,10896906:9431331:9442484,Interurban to VI Tech Park,18452,9442484,0
21-VIC,3617,10896906:9431331:9442935,Interurban to VI Tech Park,18452,9442935,0
95-VIC,4270,10996459:9431332:9443674,Blink - to Downtown,18717,9443674,0
95-VIC,3617,10896099:9431333:9443623,Blink - to Downtown,18717,9443623,0
95-VIC,3607,10896099:9431333:9443682,Blink - to Downtown,18717,9443682,0
5-VIC,3607,11014068:9431334:9442450,Willows,23383,9442450,0
5-VIC,3617,11014068:9431334:9442736,Willows,23383,9442736,0
25-VIC,4270,10996936:9431336:9443422,Maplewood,34583,9443422,0
31-VIC,4270,10997320:9431340:9443497,Royal Oak Exch via Glanford,18743,9443497,0
6-VIC,4270,10996961:9431342:9443033,Downtown,18962,9443033,1
88-VIC,4286,11048547:9431344:9442306,Airport,18544,9442306,1
26-VIC,4270,10997666:9431346:9442135,UVic via Tillicum/McKenzie,31720,9442135,0
28-VIC,4286,11049185:9431348:9443960,Downtown,36290,9443960,1
58-VIC,4270,10997953:9431349:9442645,Langford Exch via Westhills,18751,9442645,0
24-VIC,4045,10952732:9431350:9443747,Tillicum Ctr via Colville,21694,9443747,1
28-VIC,4270,10996605:9431352:9443884,Downtown,36290,9443884,1
15-VIC,4270,10997594:9431353:9442334,UVic - Fort/Foul Bay Express,19054,9442334,0
58-VIC,3607,10898479:9431354:9443352,Goldstream Mdws via Westhills,18671,9443352,1
58-VIC,3617,10898479:9431354:9443881,Goldstream Mdws via Westhills,18671,9443881,1
4-VIC,4286,11049780:9431355:9442871,Downtown via Hillside,26927,9442871,1
11-VIC,4286,11050138:9431356:9442832,UVic via Uplands,26939,9442832,0
6-VIC,4270,10996953:9431358:9442944,Downtown,18962,9442944,1
31-VIC,4045,10953185:9431359:9442740,Royal Oak Exch via Glanford,18743,9442740,0
14-VIC,3617,10896386:9431360:9443370,UVic via Richmond,26515,9443370,0
14-VIC,3607,10896386:9431360:9443895,UVic via Richmond,26515,9443895,0
15-VIC,3617,10895635:9431362:9443211,UVic - Fort/Foul Bay Express,19054,9443211,0
15-VIC,3607,10895635:9431362:9443230,UVic - Fort/Foul Bay Express,19054,9443230,0
6-VIC,4286,11049443:9431367:9442839,Downtown,18962,9442839,1
11-VIC,4285,10950896:9431368:9442976,Tillicum Ctr via Gorge,34755,9442976,1
14-VIC,4045,10953284:9431369:9443701,UVic via Richmond,26515,9443701,0
26-VIC,4045,10953497:9431370:9443509,Dockyard via McKenzie/Tillicum,31926,9443509,1
24-VIC,4270,10996946:9431377:9442477,Cedar Hill,19044,9442477,0
4-VIC,4285,10950546:9431379:9442370,Downtown via Hillside,26927,9442370,1
53-VIC,4285,10951139:9431380:9443627,Langford Exch via Atkins,33785,9443627,1
54-VIC,3617,10898385:9431382:9443094,Langford Exch via Royal Bay,19259,9443094,0
54-VIC,3607,10898385:9431382:9443415,Langford Exch via Royal Bay,19259,9443415,0
31-VIC,4286,11049653:9431384:9443820,Downtown,18859,9443820,1
25-VIC,3607,11013829:9431386:9442338,Maplewood,34583,9442338,0
25-VIC,3617,11013829:9431386:9442575,Maplewood,34583,9442575,0
28-VIC,4270,10996705:9431388:9442716,Downtown,36290,9442716,1
28-VIC,4270,10996663:9431389:9442813,Majestic via Shelbourne,26525,9442813,0
2-VIC,3607,11014082:9431390:9442450,James Bay - Fisherman's Wharf,36544,9442450,1
2-VIC,3617,11014082:9431390:9442736,James Bay - Fisherman's Wharf,36544,9442736,1
3-VIC,4270,10998434:9431391:9443144,James Bay via Linden,21650,9443144,0
5-VIC,4286,11049344:9431392:9442237,James Bay - Fisherman's Wharf,36285,9442237,1
4-VIC,4270,10997174:9431393:9443739,UVic via Hillside,18645,9443739,0
27-VIC,3617,10896405:9431395:9442178,Downtown,36309,9442178,1
27-VIC,3607,10896405:9431395:9442290,Downtown,36309,9442290,1
21-VIC,4045,10954003:9431396:9442795,Interurban to Viaduct Loop,23520,9442795,0
88-VIC,3617,10898647:9431398:9442388,Airport,18544,9442388,1
88-VIC,3607,10898647:9431398:9443545,Airport,18544,9443545,1
6-VIC,3607,11013572:9431400:9442359,Downtown,18962,9442359,1
6-VIC,3617,11013572:9431400:9443095,Downtown,18962,9443095,1
52-VIC,4286,11048957:9431401:9443925,Colwood Exch via Royal Bay,26436,9443925,0
52-VIC,4286,11048988:9431402:9442214,Bear Mountain via Millstream,26332,9442214,1
26-VIC,3607,10895682:9431405:9442928,Dockyard via McKenzie/Tillicum,31926,9442928,1
26-VIC,3617,10895682:9431405:9443404,Dockyard via McKenzie/Tillicum,31926,9443404,1
72-VIC,4045,10952143:9431406:9443488,Downtown via Saanichton,18716,9443488,1
14-VIC,4270,10997482:9431407:9443936,UVic via Richmond,26515,9443936,0
21-VIC,4270,10998096:9431409:9443448,Downtown - to 7 UVic,23385,9443448,1
28-VIC,4286,11049207:9431412:9443657,Downtown,36290,9443657,1
8-VIC,4270,10996783:9431416:9442990,Oak Bay via Finlayson,26943,9442990,0
24-VIC,4285,10950165:9431418:9443817,Cedar Hill,18879,9443817,0
21-VIC,3617,10896877:9431419:9442476,Downtown - to 7 UVic,23385,9442476,1
21-VIC,3607,10896877:9431419:9443163,Downtown - to 7 UVic,23385,9443163,1
26-VIC,4286,11050023:9431421:9443329,UVic via Tillicum/McKenzie,31720,9443329,0
27-VIC,4045,10952457:9431424:9442106,Gordon Head via Shelbourne,26178,9442106,0
70X-VIC,4270,10996302:9431426:9442703,Express to Gorge only,36556,9442703,1
12-VIC,4270,10998199:9431427:9443279,University Hgts via Kenmore,18817,9443279,1
15-VIC,4285,10950638:9431429:9442845,UVic - Fort/Foul Bay Express,19054,9442845,0
22-VIC,4270,10998179:9431430:9442923,Vic General via Hastings,36320,9442923,0
61-VIC,4045,10952324:9431431:9442125,Sooke,19637,9442125,1
26-VIC,4045,10953494:9431432:9443169,Dockyard via McKenzie/Tillicum,31926,9443169,1
10-VIC,4285,10951193:9431434:9443760,James Bay via Vic West,18701,9443760,1
3-VIC,3617,10899026:9431438:9442518,James Bay via Quimper Loop,21590,9442518,0
3-VIC,3607,10899026:9431438:9443975,James Bay via Quimper Loop,21590,9443975,0
88-VIC,3607,10898707:9431439:9442636,Sidney,18543,9442636,0
88-VIC,3617,10898707:9431439:9443208,Sidney,18543,9443208,0
49-VIC,4285,10951048:9431443:9442786,Langford Exch via Florence Lake,36543,9442786,1
59-VIC,4286,11048527:9431444:9443980,Langford Exch via Triangle Mtn,19545,9443980,0
49-VIC,4270,10997985:9431445:9443841,Skirt Mountain via Florence Lake,34756,9443841,0
27-VIC,4045,10952501:9431446:9442106,Downtown,36309,9442106,1
95-VIC,4285,10949832:9431448:9442331,Blink - to Downtown,18717,9442331,0
28-VIC,4270,10996593:9431449:9443884,Downtown,36290,9443884,1
8-VIC,3617,10896777:9431450:9442113,Oak Bay via Finlayson,26940,9442113,0
8-VIC,3607,10896777:9431450:9442114,Oak Bay via Finlayson,26940,9442114,0
11-VIC,4286,11050086:9431452:9443329,UVic via Uplands,26939,9443329,0
6-VIC,4286,11049438:9431453:9442589,Downtown,18962,9442589,1
60-VIC,4270,10998028:9431455:9442665,Royal Bay Exch via Lagoon,18644,9442665,1
12-VIC,4286,11048997:9431456:9443558,UVic via Kenmore,18536,9443558,0
27-VIC,3617,10896333:9431457:9442900,Gordon Head via Shelbourne,26178,9442900,0
27-VIC,3607,10896333:9431457:9443353,Gordon Head via Shelbourne,26178,9443353,0
26-VIC,4270,10997661:9431458:9443422,UVic via Tillicum/McKenzie,31720,9443422,0
15-VIC,4270,10997477:9431459:9443763,Esquimalt - Fort/Yates Express,23403,9443763,1
75-VIC,4270,10997372:9431460:9443734,Downtown,18820,9443734,1
88-VIC,3617,10898692:9431463:9442660,Sidney,18543,9442660,0
88-VIC,3607,10898692:9431463:9443931,Sidney,18543,9443931,0
28-VIC,3344,10724779:9431465:9442439,Downtown,36290,9442439,1
72-VIC,4270,10996335:9431466:9442402,Swartz Bay Ferry via Saanichton,18512,9442402,0
4-VIC,4270,10997115:9431469:9443199,UVic via Hillside,18645,9443199,0
57-VIC,3617,10898576:9431472:9443469,Langford Exch via McCallum,22937,9443469,1
57-VIC,3607,10898576:9431472:9443860,Langford Exch via McCallum,22937,9443860,1
27-VIC,3603,10868228:9431473:9442833,Downtown,36309,9442833,1
27-VIC,3602,10868228:9431473:9443277,Downtown,36309,9443277,1
70-VIC,4285,10949688:9431476:9443386,Swartz Bay Ferry via Hwy 17,34612,9443386,0
39-VIC,4270,10998137:9431479:9443650,to Royal Oak Exch only,18868,9443650,1
75-VIC,3607,11013996:9431480:9443258,Downtown,18820,9443258,1
75-VIC,3617,11013996:9431480:9443586,Downtown,18820,9443586,1
5-VIC,4285,10950121:9431482:9442251,Willows,23383,9442251,0
95-VIC,3617,10895699:9431483:9443429,Blink - to Downtown,18717,9443429,0
4-VIC,4045,10952984:9431484:9443012,Downtown via Hillside,26927,9443012,1
28-VIC,3617,10896503:9431485:9442178,Downtown,36290,9442178,1
28-VIC,3607,10896503:9431485:9442290,Downtown,36290,9442290,1
6-VIC,3607,11013657:9431487:9442630,Royal Oak Exch via Royal Oak Ctr,18715,9442630,0
6-VIC,3617,11013657:9431487:9442901,Royal Oak Exch via Royal Oak Ctr,18715,9442901,0
14-VIC,4285,10950699:9431489:9442631,Vic General via Craigflower,26307,9442631,1
11-VIC,3617,10897117:9431490:9443505,Tillicum Ctr via Gorge,34755,9443505,1
11-VIC,3607,10897117:9431490:9443514,Tillicum Ctr via Gorge,34755,9443514,1
27-VIC,4270,10996597:9431492:9442496,Downtown,36309,9442496,1
14-VIC,4270,10997634:9431493:9443037,UVic via Richmond,26515,9443037,0
15-VIC,4285,10950677:9431495:9443175,Esquimalt - Fort/Yates Express,23403,9443175,1
2-VIC,3706,10735639:9431497:9443655,James Bay - Fisherman's Wharf,36544,9443655,1
10-VIC,4270,10998502:9431499:9442867,James Bay via Vic West,19550,9442867,1
10-VIC,4286,11048674:9431501:9442734,James Bay via Vic West,18701,9442734,1
75-VIC,4285,10955064:9431502:9442605,Butchart Gardens,34635,9442605,0
54-VIC,4270,10997971:9431503:9442386,Langford Exch via Royal Bay,19259,9442386,0
15-VIC,4285,10950713:9431504:9443147,UVic - Fort/Foul Bay Express,19054,9443147,0
53-VIC,4285,10951108:9431507:9443627,Langford Exch via Atkins,33785,9443627,1
75-VIC,4270,10997855:9431508:9442675,Downtown,18804,9442675,1
10-VIC,4270,10998484:9431511:9442867,James Bay via Vic West,18701,9442867,1
2-VIC,3617,11014053:9431512:9442728,James Bay - Fisherman's Wharf,36544,9442728,1
2-VIC,3607,11014053:9431512:9442892,James Bay - Fisherman's Wharf,36544,9442892,1
11-VIC,4270,10997836:9431514:9442471,Tillicum Ctr via Gorge,34755,9442471,1
3-VIC,4285,10951213:9431515:9443702,James Bay via Quimper Loop,21590,9443702,0
10-VIC,4285,10951197:9431516:9443552,to Vic West only,18668,9443552,1
15-VIC,4285,10950651:9431517:9443781,UVic - Fort/Foul Bay Express,19054,9443781,0
26-VIC,3617,10895683:9431519:9442121,UVic via Tillicum/McKenzie,31720,9442121,0
26-VIC,3607,10895683:9431519:9443568,UVic via Tillicum/McKenzie,31720,9443568,0
24-VIC,4270,10996937:9431521:9443855,Tillicum Ctr via Colville,21694,9443855,1
28-VIC,4270,10996628:9431522:9442541,Majestic via Shelbourne,26525,9442541,0
27-VIC,4286,11049212:9431523:9442199,Downtown,36309,9442199,1
61-VIC,4045,10952343:9431527:9442937,Langford Exch,19003,9442937,0
26-VIC,4045,10953533:9431528:9442161,Dockyard via McKenzie/Tillicum,31926,9442161,1
14-VIC,4286,11049875:9431529:9442941,UVic via Richmond,26515,9442941,0
7-VIC,3617,10897186:9431530:9442476,Downtown - to 21 Interurban,19211,9442476,0
7-VIC,3607,10897186:9431530:9443163,Downtown - to 21 Interurban,19211,9443163,0
4-VIC,3607,10895292:9431531:9442437,UVic via Hillside,18645,9442437,0
4-VIC,3617,10895292:9431531:9443890,UVic via Hillside,18645,9443890,0
52-VIC,4286,11048871:9431533:9442418,Bear Mountain via Millstream,26332,9442418,1
31-VIC,4285,10950375:9431534:9443113,Royal Oak Exch via Glanford,18743,9443113,0
52-VIC,4045,10954218:9431535:9443775,Colwood Exch via Royal Bay,26436,9443775,0
5-VIC,3602,10869661:9431537:9442373,James Bay - Fisherman's Wharf,36285,9442373,1
5-VIC,3603,10869661:9431537:9442856,James Bay - Fisherman's Wharf,36285,9442856,1
60-VIC,4270,10997959:9431538:9443057,Langford Exch via Lagoon,19362,9443057,0
15-VIC,4270,10997492:9431539:9443241,UVic - Fort/Foul Bay Express,19054,9443241,0
15-VIC,4270,10997593:9431540:9443020,UVic - Fort/Foul Bay Express,19054,9443020,0
15-VIC,4285,10950648:9431543:9443750,UVic - Fort/Foul Bay Express,19054,9443750,0
5-VIC,3706,10735662:9431544:9442202,James Bay - Fisherman's Wharf,36285,9442202,1
4-VIC,3617,10895397:9431545:9442447,UVic via Hillside,18645,9442447,0
6-VIC,3617,11013569:9431546:9442467,Downtown,18962,9442467,1
6-VIC,3607,11013569:9431546:9442566,Downtown,18962,9442566,1
15-VIC,4285,10950685:9431547:9443578,Esquimalt - Fort/Yates Express,23403,9443578,1
95-VIC,4286,11050490:9431549:9443222,Blink - to Downtown,18717,9443222,0
61-VIC,4045,10952366:9431551:9442125,Sooke,19637,9442125,1
39-VIC,4045,10954123:9431553:9443521,UVic via Royal Oak,19305,9443521,0
21-VIC,4286,11048739:9431556:9443539,Downtown - to 7 UVic,23385,9443539,1
10-VIC,4270,10998431:9431557:9443144,Royal Jubilee via Vic West,18521,9443144,0
10-VIC,4045,10954224:9431559:9442787,Royal Jubilee via Vic West,18521,9442787,0
39-VIC,4286,11048856:9431562:9443096,to Royal Oak Exch only,18868,9443096,1
49-VIC,4286,11048531:9431564:9443915,Langford Exch via Florence Lake,36543,9443915,1
26-VIC,3607,10895548:9431566:9442287,UVic via Tillicum/McKenzie,31720,9442287,0
26-VIC,3617,10895548:9431566:9443223,UVic via Tillicum/McKenzie,31720,9443223,0
27X-VIC,3607,10896656:9431567:9442356,Downtown - Shelbourne Express,21627,9442356,0
27X-VIC,3617,10896656:9431567:9443026,Downtown - Shelbourne Express,21627,9443026,0
95-VIC,4270,10996351:9431568:9443391,Blink - to Downtown,18717,9443391,0
6B-VIC,3617,11013734:9431571:9443461,Royal Oak Exch via Chatterton,21740,9443461,0
6B-VIC,3607,11013734:9431571:9443528,Royal Oak Exch via Chatterton,21740,9443528,0
6-VIC,4270,10997046:9431572:9443784,Royal Oak Exch via Royal Oak Ctr,18715,9443784,0
31-VIC,4270,10997248:9431574:9443340,Downtown,18859,9443340,1
5-VIC,4045,10952634:9431575:9442550,Willows,23383,9442550,0
28-VIC,4286,11049178:9431577:9443354,Downtown,36290,9443354,1
59-VIC,3617,10898378:9431578:9442821,Langford Exch via Triangle Mtn,19545,9442821,0
59-VIC,3607,10898378:9431578:9443602,Langford Exch via Triangle Mtn,19545,9443602,0
6A-VIC,4285,10950300:9431579:9442384,Downtown via Emily Carr,21741,9442384,1
95-VIC,3617,10896127:9431581:9442507,Blink - to Downtown,18717,9442507,0
95-VIC,3607,10896127:9431581:9442943,Blink - to Downtown,18717,9442943,0
6-VIC,4270,10997016:9431583:9443308,Downtown,18962,9443308,1
24-VIC,4285,10950173:9431585:9443187,Cedar Hill,19044,9443187,0
14-VIC,4270,10997556:9431586:9443190,UVic via Richmond,26515,9443190,0
95-VIC,4285,10949833:9431587:9443534,Blink - to Langford,18836,9443534,1
14-VIC,3617,10896390:9431589:9442528,Vic General via Craigflower,26307,9442528,1
14-VIC,3607,10896390:9431589:9442570,Vic General via Craigflower,26307,9442570,1
4-VIC,4045,10952971:9431590:9443544,Downtown via Hillside,26927,9443544,1
30-VIC,4286,11049590:9431591:9443847,Royal Oak Exch via Carey,18634,9443847,0
52-VIC,4045,10954215:9431592:9442396,Bear Mountain via Millstream,26332,9442396,1
75-VIC,4285,10950402:9431593:9443376,Downtown,18820,9443376,1
15-VIC,4045,10953441:9431597:9442115,UVic - Fort/Foul Bay Express,19054,9442115,0
14-VIC,4270,10997496:9431598:9442764,Vic General via Craigflower,26307,9442764,1
21N-VIC,4286,11048979:9431601:9443062,Night Rte to Camosun via Straw Vale,23396,9443062,0
72-VIC,4285,10949651:9431602:9443121,Downtown via Saanichton,18716,9443121,1
7-VIC,4045,10953953:9431603:9443955,Downtown - to 21 Interurban,19211,9443955,0
75-VIC,4045,10953109:9431604:9442687,Saanichton Exch,18912,9442687,0
12-VIC,4286,11048729:9431606:9443539,University Hgts via Kenmore,18817,9443539,1
6-VIC,4285,10950292:9431608:9442323,Royal Oak Exch via Royal Oak Ctr,18715,9442323,0
6A-VIC,3607,11013552:9431613:9442357,Downtown via Emily Carr,21741,9442357,1
6A-VIC,3617,11013552:9431613:9442461,Downtown via Emily Carr,21741,9442461,1
4-VIC,4285,10950566:9431615:9442741,Downtown via Hillside,26927,9442741,1
24-VIC,4285,10950192:9431618:9442162,Cedar Hill,19044,9442162,0
60-VIC,4286,11048520:9431619:9443915,Royal Bay Exch via Lagoon,18644,9443915,1
52-VIC,4270,10998361:9431620:9443325,Colwood Exch via Royal Bay,26436,9443325,0
27-VIC,3617,10896334:9431622:9442900,Downtown,36309,9442900,1
27-VIC,3607,10896334:9431622:9443353,Downtown,36309,9443353,1
7-VIC,4270,10998160:9431624:9442964,UVic via Fairfield,18816,9442964,1
88-VIC,4285,10951031:9431627:9442949,Sidney,19277,9442949,0
60-VIC,4270,10998011:9431630:9442855,Langford Exch via Lagoon,19362,9442855,0
26-VIC,4285,10950866:9431631:9442741,Dockyard via McKenzie/Tillicum,31926,9442741,1
28-VIC,4286,11049242:9431632:9443270,Majestic via Shelbourne,26525,9443270,0
24-VIC,4270,10996900:9431633:9443033,Cedar Hill,19044,9443033,0
25-VIC,4270,10996939:9431634:9443855,to Downtown only,34788,9443855,0
15-VIC,4045,10953329:9431637:9442079,UVic - Fort/Foul Bay Express,19054,9442079,0
95-VIC,4045,10952232:9431639:9443788,Blink - to Downtown,18717,9443788,0
7-VIC,4045,10953925:9431647:9443155,Downtown - to 21 Interurban,19211,9443155,0
4-VIC,4270,10997148:9431648:9442730,UVic via Hillside,18645,9442730,0
75-VIC,4286,11049686:9431649:9443822,Royal Oak Exch - to 30 Downtown,19632,9443822,1
26-VIC,4270,10997673:9431652:9443739,Dockyard via McKenzie/Tillicum,31926,9443739,1
4-VIC,3607,10895367:9431656:9442806,Downtown via Hillside,26927,9442806,1
4-VIC,3617,10895367:9431656:9443653,Downtown via Hillside,26927,9443653,1
21-VIC,4045,10953918:9431657:9442074,Downtown - to 7 UVic,23385,9442074,1
95-VIC,4045,10952246:9431660:9443136,Blink - to Downtown,18717,9443136,0
24-VIC,4285,10950169:9431665:9443817,Cedar Hill,19044,9443817,0
7-VIC,3617,10897164:9431669:9442744,Downtown - to 21 Interurban,19211,9442744,0
7-VIC,3607,10897164:9431669:9443617,Downtown - to 21 Interurban,19211,9443617,0
14-VIC,4286,11049892:9431670:9442656,Vic General via Craigflower,26307,9442656,1
52-VIC,3617,10898860:9431672:9442244,Colwood Exch via Royal Bay,26436,9442244,0
52-VIC,3607,10898860:9431672:9443069,Colwood Exch via Royal Bay,26436,9443069,0
21-VIC,3607,10897151:9431674:9442432,Interurban to VI Tech Park,18452,9442432,0
21-VIC,3617,10897151:9431674:9442774,Interurban to VI Tech Park,18452,9442774,0
88-VIC,3607,10898708:9431675:9442035,Airport,18544,9442035,1
88-VIC,3617,10898708:9431675:9442903,Airport,18544,9442903,1
15-VIC,3607,10895517:9431676:9442995,Esquimalt - Fort/Yates Express,23403,9442995,1
15-VIC,3617,10895517:9431676:9443599,Esquimalt - Fort/Yates Express,23403,9443599,1
95-VIC,3607,10896129:9431677:9442421,Blink - to Downtown,18717,9442421,0
95-VIC,3617,10896129:9431677:9443086,Blink - to Downtown,18717,9443086,0
61-VIC,3607,10895216:9431678:9442646,Langford Exch,19003,9442646,0
61-VIC,3617,10895216:9431678:9443624,Langford Exch,19003,9443624,0
27-VIC,3617,10896522:9431680:9442610,Downtown,36309,9442610,1
27-VIC,3607,10896522:9431680:9442961,Downtown,36309,9442961,1
30-VIC,3617,11013966:9431682:9442069,Downtown,18838,9442069,1
30-VIC,3607,11013966:9431682:9442650,Downtown,18838,9442650,1
95-VIC,4045,10952278:9431685:9443379,Blink - to Langford,18836,9443379,1
14-VIC,4285,10950671:9431686:9442631,Vic General via Craigflower,26307,9442631,1
21-VIC,4286,11048963:9431687:9442220,Interurban to Camosun only,23380,9442220,0
11-VIC,4045,10953599:9431688:9442555,Tillicum Ctr via Gorge,34755,9442555,1
53-VIC,3607,10898595:9431692:9442435,Langford Exch via Atkins,33783,9442435,1
53-VIC,3617,10898595:9431692:9442780,Langford Exch via Atkins,33783,9442780,1
14-VIC,4286,11049894:9431694:9443910,UVic via Richmond,26515,9443910,0
27-VIC,3706,10735527:9431697:9443708,Downtown,36309,9443708,1
6-VIC,4045,10952846:9431698:9442414,Downtown,18962,9442414,1
22-VIC,4045,10954184:9431701:9443581,Hillside Ctr via Hastings,19096,9443581,1
27-VIC,3607,10896472:9431702:9443135,Downtown,36309,9443135,1
27-VIC,3617,10896472:9431702:9443546,Downtown,36309,9443546,1
8-VIC,4285,10949942:9431705:9442773,Oak Bay via Finlayson,26943,9442773,0
27-VIC,4286,11049123:9431708:9443960,Gordon Head via Shelbourne,26178,9443960,0
15-VIC,4045,10953428:9431709:9442795,UVic - Fort/Foul Bay Express,19054,9442795,0
21-VIC,3617,10896883:9431711:9442104,Downtown - to 7 UVic,23429,9442104,1
21-VIC,3607,10896883:9431711:9442344,Downtown - to 7 UVic,23429,9442344,1
6-VIC,3607,11013669:9431712:9442766,Royal Oak Exch via Royal Oak Ctr,18715,9442766,0
6-VIC,3617,11013669:9431712:9443786,Royal Oak Exch via Royal Oak Ctr,18715,9443786,0
27-VIC,4286,11049168:9431713:9443270,Downtown,36309,9443270,1
26-VIC,4286,11050048:9431714:9442776,UVic via Tillicum/McKenzie,31720,9442776,0
28-VIC,3603,10868292:9431717:9443434,Downtown,36290,9443434,1
28-VIC,3602,10868292:9431717:9443773,Downtown,36290,9443773,1
14-VIC,4270,10997551:9431719:9443215,Vic General via Craigflower,26307,9443215,1
95-VIC,4270,10996442:9431720:9443490,Blink - to Downtown,18717,9443490,0
12-VIC,4270,10998101:9431722:9443557,UVic via Kenmore,18536,9443557,0
39-VIC,4045,10954138:9431723:9443521,UVic via Royal Oak,19305,9443521,0
5-VIC,3617,11014055:9431724:9442728,James Bay - Fisherman's Wharf,36285,9442728,1
5-VIC,3607,11014055:9431724:9442892,James Bay - Fisherman's Wharf,36285,9442892,1
26-VIC,4270,10997682:9431726:9442952,Dockyard via McKenzie/Tillicum,31926,9442952,1
7-VIC,4286,11048801:9431727:9442839,UVic via Fairfield,18816,9442839,1
24-VIC,4286,11049379:9431728:9443006,Cedar Hill,19044,9443006,0
54-VIC,4045,10953777:9431729:9443919,Langford Exch via Royal Bay,19259,9443919,0
28-VIC,4285,10949951:9431730:9442751,Downtown,36290,9442751,1
27-VIC,3607,10896487:9431732:9442064,Downtown,36309,9442064,1
27-VIC,3617,10896487:9431732:9443019,Downtown,36309,9443019,1
95-VIC,4045,10952191:9431734:9442487,Blink - to Langford,18836,9442487,1
95-VIC,3607,10896187:9431735:9443123,Blink - to Langford,18836,9443123,1
95-VIC,3617,10896187:9431735:9443691,Blink - to Langford,18836,9443691,1
12-VIC,4286,11048948:9431736:9443543,University Hgts via Kenmore,18817,9443543,1
95-VIC,3607,10896193:9431740:9442933,Blink - to Langford,18836,9442933,1
95-VIC,3617,10896193:9431740:9443421,Blink - to Langford,18836,9443421,1
6-VIC,3607,11013662:9431741:9442047,Downtown,18962,9442047,1
6-VIC,3617,11013662:9431741:9442510,Downtown,18962,9442510,1
95-VIC,4270,10996492:9431742:9443674,Blink - to Downtown,18717,9443674,0
2-VIC,4270,10996815:9431743:9443377,James Bay - Fisherman's Wharf,19106,9443377,1
3-VIC,4286,11048687:9431746:9443473,Royal Jubilee,19664,9443473,1
15-VIC,4045,10953268:9431747:9443012,Esquimalt - Fort/Yates Express,23403,9443012,1
